id,date,price,floors,zipcode,dormitory_type,condition_type,yr_renovated,yr_built
4139910170,2014-12-16,1005000.0,2.0,98006,house,regular,,1990-01-01
5191100180,2014-11-06,1005000.0,2.0,98112,house,regular,,1910-01-01
2125059112,2015-03-26,1003000.0,2.0,98005,house,regular,,1969-01-01
1337800220,2014-09-08,1003000.0,2.0,98112,house,good,,1906-01-01
1257200115,2014-05-21,1003000.0,2.0,98115,house,regular,,1926-01-01
6815100085,2014-12-24,1001000.0,1.5,98103,house,good,,1939-01-01
9808590310,2015-04-08,1000750.0,2.0,98004,house,regular,,1987-01-01
1453602360,2015-04-06,1000000.0,1.5,98125,house,regular,,1949-01-01
126059310,2014-11-30,1000000.0,1.0,98072,house,regular,,2005-01-01
7605800050,2014-06-02,1000000.0,2.0,98005,house,regular,,1998-01-01
1311030430,2014-08-04,1000000.0,2.0,98074,house,regular,,1998-01-01
1024039001,2014-07-17,1000000.0,3.0,98116,house,regular,1987-01-01,1919-01-01
5459500125,2014-08-05,1000000.0,1.0,98040,house,regular,,1977-01-01
7855300460,2014-09-23,1000000.0,1.0,98006,house,regular,,1971-01-01
3276940100,2014-05-22,1000000.0,2.0,98075,house,regular,,1996-01-01
5605000440,2014-12-15,1000000.0,1.5,98112,house,regular,,1924-01-01
5196410260,2015-04-22,1000000.0,2.0,98052,house,regular,,1991-01-01
5426300060,2014-10-08,1000000.0,1.0,98039,house,regular,,1963-01-01
7015200136,2015-05-03,1000000.0,1.5,98119,house,regular,,1927-01-01
5606000233,2015-04-24,1000000.0,2.0,98105,house,regular,,1946-01-01
1186000065,2015-04-16,1000000.0,2.0,98122,house,regular,1991-01-01,1909-01-01
6669000070,2014-08-05,1000000.0,1.0,98004,house,good,,1967-01-01
644200040,2014-05-15,1000000.0,2.0,98004,house,regular,,1990-01-01
868001402,2015-03-05,1000000.0,2.0,98177,house,regular,,1979-01-01
3585900150,2014-05-19,1000000.0,1.0,98177,apartment,regular,,1951-01-01
3454000060,2014-07-22,1000000.0,1.5,98103,house,good,,1922-01-01
629000704,2014-07-29,1000000.0,1.5,98004,house,good,,1918-01-01
1251200155,2014-09-11,1000000.0,2.0,98144,house,good,,1925-01-01
3343301910,2014-10-20,1000000.0,2.0,98006,house,good,1963-01-01,1939-01-01
9551200270,2014-08-25,1000000.0,2.0,98103,house,good,1980-01-01,1912-01-01
9129100040,2014-08-25,1000000.0,3.0,98103,house,regular,,2008-01-01
3885808210,2015-01-20,1000000.0,2.0,98033,house,regular,,1996-01-01
5457800740,2015-04-07,1000000.0,2.0,98109,house,regular,,1924-01-01
4083306345,2015-05-04,1000000.0,1.5,98103,house,regular,,1912-01-01
524059322,2015-02-26,999999.0,2.0,98004,house,regular,,2008-01-01
686900030,2015-03-23,999950.0,2.0,98004,house,good,,1966-01-01
8010100220,2014-10-14,999950.0,2.0,98116,house,regular,,2014-01-01
3425059141,2014-05-28,999000.0,1.0,98007,house,regular,2005-01-01,1957-01-01
1238501184,2014-07-08,999000.0,2.0,98033,house,regular,,2013-01-01
2322029048,2014-11-19,999000.0,1.0,98070,house,regular,,1962-01-01
424069112,2014-06-16,999000.0,2.0,98075,house,regular,,1992-01-01
3585900305,2014-10-30,999000.0,1.0,98177,house,regular,,1956-01-01
1623300325,2014-10-21,999000.0,2.0,98117,house,good,,1910-01-01
868000575,2014-08-19,998800.0,1.0,98177,house,regular,,1955-01-01
1337800830,2015-01-07,998500.0,2.0,98112,house,regular,,1905-01-01
9839301165,2014-10-01,998500.0,1.5,98122,apartment,regular,,1914-01-01
7856410020,2015-03-09,998160.0,1.0,98006,apartment,regular,,1976-01-01
3317500100,2015-02-20,998000.0,2.0,98040,house,regular,,1969-01-01
722069232,2014-09-05,998000.0,2.0,98058,house,regular,,1992-01-01
424069018,2014-09-05,998000.0,2.0,98075,house,regular,,1978-01-01
2600140500,2014-12-16,998000.0,2.0,98006,house,regular,,1988-01-01
714000210,2014-09-03,998000.0,2.0,98105,house,regular,2000-01-01,1947-01-01
2600010070,2015-04-14,998000.0,2.0,98006,house,regular,,1980-01-01
5451220200,2014-06-24,998000.0,2.0,98040,house,regular,,1973-01-01
2424059061,2014-11-11,998000.0,2.0,98006,house,regular,,2014-01-01
293760210,2014-08-26,998000.0,2.0,98029,house,regular,,2004-01-01
2624079028,2014-10-27,997950.0,2.0,98024,house,regular,,2008-01-01
3303980680,2015-02-28,997000.0,2.0,98059,house,regular,,2001-01-01
6648150150,2014-09-22,996000.0,2.0,98040,house,regular,,1988-01-01
2126059295,2014-08-05,995500.0,2.0,98034,house,regular,,2014-01-01
8670900140,2014-07-29,995000.0,2.0,98102,house,good,,1914-01-01
4139460390,2014-06-20,995000.0,2.0,98006,house,regular,,1998-01-01
7154200070,2014-11-24,995000.0,2.0,98177,house,regular,,1979-01-01
8565900160,2015-03-26,995000.0,1.0,98040,house,regular,,1963-01-01
1526059051,2014-08-28,995000.0,1.0,98072,apartment,regular,,1950-01-01
1424130050,2014-12-16,995000.0,2.0,98072,house,regular,,1996-01-01
2927600630,2015-04-16,995000.0,2.0,98166,house,good,,1978-01-01
6133100120,2014-09-23,995000.0,1.0,98117,house,regular,,1992-01-01
7636800041,2014-06-25,995000.0,2.0,98166,house,regular,1990-01-01,1968-01-01
2944000050,2015-04-22,995000.0,2.0,98052,house,regular,,1986-01-01
2895730280,2014-08-28,995000.0,2.0,98074,house,regular,,2012-01-01
7203220130,2015-01-27,994900.0,2.0,98053,house,regular,,2014-01-01
1193000280,2014-05-27,994000.0,1.5,98199,house,good,,1932-01-01
1437580480,2014-09-18,994000.0,2.0,98074,house,regular,,2005-01-01
7511000140,2014-08-08,994000.0,2.0,98040,house,regular,,1963-01-01
5450900010,2014-08-21,993500.0,2.0,98040,house,regular,,1968-01-01
824059083,2014-09-02,993000.0,2.0,98004,house,good,,1954-01-01
2162000160,2015-03-03,992000.0,1.0,98040,house,regular,,1966-01-01
375000165,2014-07-23,991700.0,2.0,98116,house,regular,2011-01-01,1924-01-01
1424130220,2015-03-09,991500.0,2.0,98072,house,regular,,1995-01-01
524059323,2015-02-19,990400.0,2.0,98004,house,regular,,2008-01-01
9829200580,2014-09-17,990000.0,2.0,98122,house,good,,1979-01-01
3047700105,2015-04-23,990000.0,2.0,98103,house,regular,,2006-01-01
269000950,2014-07-30,990000.0,2.0,98199,house,regular,2003-01-01,1940-01-01
3024059044,2014-09-09,990000.0,1.0,98040,house,regular,,1983-01-01
2138700345,2014-08-18,990000.0,2.0,98109,house,regular,,1919-01-01
6681500150,2015-04-23,990000.0,2.0,98199,house,regular,,2003-01-01
9547202265,2015-04-27,990000.0,2.0,98115,house,good,,1910-01-01
4217401240,2014-07-17,990000.0,1.5,98105,house,regular,,1939-01-01
3394100020,2014-11-20,990000.0,2.0,98004,house,regular,,1988-01-01
4094800380,2015-04-27,990000.0,2.0,98040,house,regular,,1966-01-01
2465400036,2014-12-03,990000.0,1.0,98033,house,regular,,1967-01-01
2937300540,2014-10-16,989990.0,2.0,98052,house,regular,,2014-01-01
5460900120,2014-12-08,989900.0,1.0,98040,house,good,,1963-01-01
7013200280,2014-07-02,989000.0,3.0,98119,house,regular,2004-01-01,1919-01-01
4447300137,2014-06-04,989000.0,2.0,98117,house,regular,,2003-01-01
1888120140,2014-07-09,989000.0,2.0,98075,house,regular,,2000-01-01
2937300050,2015-02-27,988990.0,3.0,98052,house,regular,,2014-01-01
7203220050,2014-11-18,988830.0,2.0,98053,house,regular,,2014-01-01
2623039019,2014-05-08,988500.0,2.0,98166,house,regular,,2007-01-01
2721600010,2015-01-07,988000.0,1.5,98109,house,regular,,1923-01-01
2944010240,2014-09-08,988000.0,2.0,98052,house,regular,,1987-01-01
3625700080,2015-01-08,987500.0,1.0,98040,house,regular,,1974-01-01
5536100020,2014-12-15,987000.0,1.0,98004,house,regular,,1951-01-01
2485000202,2015-04-10,986000.0,1.0,98136,house,regular,,1964-01-01
1231000895,2014-11-05,986000.0,2.0,98118,house,regular,2008-01-01,1910-01-01
1454600038,2015-03-23,985000.0,2.0,98125,house,regular,,1984-01-01
9533600185,2015-04-01,985000.0,1.0,98004,house,regular,,1953-01-01
1853000510,2014-05-09,985000.0,2.0,98077,house,regular,,1989-01-01
7631200310,2014-11-06,985000.0,2.0,98166,apartment,regular,,1990-01-01
824059277,2014-12-15,985000.0,2.0,98004,house,good,,1969-01-01
1824079073,2015-03-31,985000.0,2.0,98024,house,regular,,1999-01-01
4054500180,2014-07-24,985000.0,2.0,98077,house,regular,,1988-01-01
5318101765,2014-06-02,985000.0,2.0,98112,house,good,,1912-01-01
6672900220,2015-01-12,984000.0,1.0,98040,house,good,,1962-01-01
3720800115,2015-03-31,982218.0,2.0,98102,house,regular,,1988-01-01
2600130190,2014-11-07,982000.0,2.0,98006,house,regular,,1987-01-01
3901100030,2014-06-27,982000.0,2.0,98033,house,regular,,2014-01-01
7856600170,2014-09-24,981000.0,1.0,98006,house,regular,2005-01-01,1968-01-01
6710100131,2015-04-10,981000.0,2.0,98052,house,regular,,1984-01-01
5364200620,2014-08-14,980000.0,2.0,98105,house,regular,1998-01-01,1941-01-01
6664000030,2014-10-09,980000.0,2.0,98004,house,regular,,1976-01-01
2025059131,2014-09-04,980000.0,2.0,98004,house,regular,2001-01-01,1944-01-01
5451220150,2014-11-12,980000.0,2.0,98040,house,regular,,1973-01-01
9551202130,2014-07-14,980000.0,1.5,98103,house,regular,1994-01-01,1904-01-01
3342101937,2015-04-10,980000.0,2.0,98056,house,regular,,2012-01-01
7501000340,2014-08-18,980000.0,2.0,98033,house,regular,,1990-01-01
8566100200,2014-05-08,980000.0,1.0,98040,house,regular,,1971-01-01
8562720230,2014-11-07,980000.0,2.0,98027,house,regular,,2007-01-01
7613700270,2014-09-16,980000.0,1.5,98105,house,regular,,1929-01-01
2021201000,2014-05-23,980000.0,1.0,98199,house,regular,,1967-01-01
2652500795,2014-06-09,980000.0,1.5,98119,house,good,,1909-01-01
2288000090,2015-04-29,980000.0,1.0,98040,house,regular,,1968-01-01
510001280,2014-07-14,980000.0,2.5,98103,house,good,,1910-01-01
1959703070,2014-10-29,979700.0,1.5,98102,house,regular,,1927-01-01
1370800560,2014-10-13,979700.0,2.0,98199,house,regular,,1929-01-01
1226069045,2014-08-27,979500.0,2.0,98019,house,regular,,2000-01-01
1872900076,2014-06-20,979000.0,1.0,98004,house,regular,,1954-01-01
7518506715,2014-05-06,979000.0,3.0,98117,house,regular,,2014-01-01
1068000110,2015-04-29,978500.0,2.0,98199,house,regular,,1940-01-01
2024059058,2015-04-28,978000.0,2.0,98006,house,regular,,2014-01-01
5700004485,2014-05-20,978000.0,1.5,98144,house,regular,,1926-01-01
4217400120,2014-11-25,978000.0,1.5,98105,house,regular,,1936-01-01
269000030,2014-08-25,976000.0,1.0,98199,house,regular,,1956-01-01
9414100030,2015-03-31,975000.0,1.0,98033,house,regular,,1969-01-01
4128500210,2014-05-13,975000.0,2.0,98006,house,regular,,2000-01-01
5450500010,2015-03-13,975000.0,2.0,98040,house,regular,,1967-01-01
5605000590,2014-12-15,975000.0,1.5,98112,house,regular,,1921-01-01
2024059052,2014-08-14,975000.0,1.0,98006,house,good,,1948-01-01
1964700054,2014-12-22,975000.0,3.0,98102,house,regular,,2008-01-01
7871500280,2015-04-13,975000.0,2.0,98119,house,regular,1994-01-01,1912-01-01
425049146,2014-07-15,975000.0,1.5,98115,house,good,,1950-01-01
2767604170,2015-04-06,975000.0,1.5,98107,house,bad,,1900-01-01
7110000068,2014-07-03,975000.0,2.0,98146,house,regular,,1954-01-01
7935000625,2015-04-09,975000.0,2.5,98136,house,regular,1999-01-01,1915-01-01
2225059273,2014-11-14,975000.0,2.0,98005,house,regular,,1976-01-01
7974200452,2014-06-25,975000.0,2.0,98115,house,regular,,2009-01-01
6979900010,2014-09-05,975000.0,2.0,98053,house,regular,,2000-01-01
293760310,2014-07-11,975000.0,2.0,98029,house,regular,,2004-01-01
686050100,2014-11-28,975000.0,2.0,98005,house,regular,,2011-01-01
524059052,2014-12-09,975000.0,2.0,98004,house,regular,1997-01-01,1925-01-01
1370801585,2014-06-03,975000.0,2.0,98199,house,regular,,1958-01-01
5459500145,2014-06-13,975000.0,1.0,98040,house,regular,,1973-01-01
2141310540,2015-05-06,975000.0,1.0,98006,house,regular,,1977-01-01
2600020100,2014-09-30,975000.0,2.0,98006,house,regular,,1981-01-01
2806300070,2014-05-21,975000.0,2.0,98005,house,regular,,1977-01-01
9290850740,2014-06-18,975000.0,1.0,98053,house,regular,,1991-01-01
3394100030,2014-09-09,975000.0,2.0,98004,house,regular,,1989-01-01
9304400010,2014-07-30,975000.0,2.0,98005,house,regular,,1978-01-01
2592220040,2014-07-24,974350.0,2.0,98006,house,good,,1985-01-01
3303960080,2015-03-31,972800.0,2.0,98059,house,regular,,2001-01-01
1373800170,2014-06-30,972000.0,1.0,98199,house,good,,1937-01-01
3303990380,2014-12-04,972000.0,2.0,98059,house,regular,,2003-01-01
9477580110,2014-06-26,971971.0,2.0,98059,house,regular,,2013-01-01
8820901670,2014-08-11,971000.0,2.0,98125,house,regular,,2005-01-01
191100410,2014-06-20,970500.0,2.0,98040,house,regular,2012-01-01,1960-01-01
8001470480,2015-03-06,970000.0,2.0,98074,house,regular,,2002-01-01
7284900385,2014-05-21,970000.0,1.0,98177,house,regular,2013-01-01,1963-01-01
5101403915,2015-04-03,970000.0,1.0,98115,apartment,regular,,1945-01-01
3629870420,2014-09-12,970000.0,2.0,98029,house,regular,,2001-01-01
7785000230,2014-05-27,970000.0,2.0,98040,house,regular,,1964-01-01
1102000514,2014-10-22,970000.0,2.0,98118,house,regular,,2008-01-01
5700004525,2014-06-24,970000.0,1.5,98144,house,regular,,1930-01-01
3100500065,2014-07-08,970000.0,2.0,98126,house,regular,2007-01-01,1927-01-01
6933600456,2015-03-13,970000.0,2.0,98199,house,regular,,2004-01-01
4054560120,2014-10-08,970000.0,2.0,98077,house,regular,,1996-01-01
2771604120,2014-11-11,970000.0,2.0,98199,house,regular,1995-01-01,1953-01-01
6392002550,2014-10-22,970000.0,2.0,98115,house,regular,,1983-01-01
4403600270,2015-02-24,970000.0,2.0,98075,house,regular,,1987-01-01
3629921240,2014-07-28,970000.0,2.0,98029,house,regular,,2004-01-01
2386000170,2015-03-26,970000.0,2.0,98053,house,regular,,1990-01-01
1726600150,2015-02-26,970000.0,2.0,98005,house,regular,,1976-01-01
4215270070,2014-06-06,969990.0,2.0,98075,house,regular,,2014-01-01
7518506716,2014-08-27,969950.0,3.0,98117,house,regular,,2014-01-01
4278900110,2014-10-09,969500.0,2.0,98122,house,regular,,1984-01-01
7603100020,2014-08-05,969000.0,2.0,98116,house,good,,1919-01-01
3888100128,2014-07-28,968933.0,2.0,98033,house,regular,,2006-01-01
7882600332,2014-08-19,968060.0,1.0,98033,house,regular,1993-01-01,1950-01-01
3472800068,2014-07-17,968000.0,1.0,98004,house,regular,,1959-01-01
5569700075,2014-05-28,968000.0,1.0,98075,house,good,,1959-01-01
5454200080,2014-08-11,968000.0,1.0,98040,house,regular,,1963-01-01
5040800120,2014-05-27,967500.0,2.0,98199,house,regular,,1951-01-01
5100403882,2015-04-27,967000.0,2.0,98115,house,regular,,2010-01-01
2331300025,2015-03-11,967000.0,2.0,98103,house,regular,2005-01-01,1917-01-01
1853080640,2014-05-14,966000.0,2.0,98074,house,regular,,2008-01-01
9534400010,2015-04-23,965800.0,1.0,98004,house,regular,,1966-01-01
9290850800,2014-12-02,965000.0,2.0,98052,house,regular,,1989-01-01
2597450120,2015-03-12,965000.0,1.0,98006,house,regular,,1981-01-01
2481630030,2015-04-27,965000.0,2.0,98072,house,regular,,1988-01-01
8835700250,2015-04-26,965000.0,2.0,98075,house,regular,,1990-01-01
1924069058,2014-10-10,965000.0,2.0,98027,house,good,,1978-01-01
2481610170,2014-06-09,965000.0,1.0,98072,house,regular,,1981-01-01
5608010650,2015-04-08,965000.0,2.0,98027,house,regular,,1994-01-01
1814800060,2015-02-20,965000.0,1.5,98103,house,regular,2004-01-01,1906-01-01
5332200405,2014-06-02,965000.0,2.0,98112,house,good,,1938-01-01
1825069072,2015-04-30,964000.0,2.0,98074,house,regular,,1999-01-01
7203220030,2014-07-24,963990.0,2.0,98053,house,regular,,2014-01-01
7203220370,2015-03-20,963990.0,2.0,98053,house,regular,,2014-01-01
1235700052,2014-06-30,963000.0,2.0,98033,house,regular,,2007-01-01
4139380050,2014-06-16,963000.0,2.0,98027,house,regular,,2007-01-01
8965410150,2014-08-25,962800.0,2.0,98006,house,regular,,1997-01-01
8651611980,2015-03-24,962800.0,2.0,98074,house,regular,,1999-01-01
9477580030,2014-10-14,962000.0,2.0,98059,house,regular,,2013-01-01
7856560320,2015-03-17,962000.0,1.0,98006,house,regular,,1981-01-01
7804700020,2014-08-12,961500.0,2.0,98008,house,regular,,1999-01-01
9550203690,2014-11-20,961000.0,2.0,98105,house,regular,,1909-01-01
8081900101,2014-05-28,960000.0,2.0,98117,house,good,,1929-01-01
1441600020,2014-05-27,960000.0,2.0,98075,house,regular,,2005-01-01
2325069117,2014-08-05,960000.0,2.0,98074,house,regular,,2003-01-01
2126059294,2015-01-05,960000.0,2.0,98034,house,regular,,2014-01-01
4139440830,2014-06-03,960000.0,2.0,98006,house,regular,,1993-01-01
7805450560,2014-08-20,960000.0,2.0,98006,house,regular,,1984-01-01
1925069121,2015-03-30,960000.0,3.0,98074,house,regular,,1996-01-01
8691360490,2015-04-24,960000.0,2.0,98075,house,regular,,2000-01-01
1952200410,2014-11-19,960000.0,1.0,98102,house,regular,,1955-01-01
3616600231,2014-06-03,960000.0,2.0,98177,house,regular,,1981-01-01
2125059161,2014-10-23,960000.0,1.5,98005,house,good,,1979-01-01
5318101075,2014-08-11,960000.0,1.0,98112,house,regular,,1938-01-01
3629200020,2015-02-02,960000.0,2.0,98040,house,regular,,1986-01-01
5135000050,2014-08-01,960000.0,1.0,98116,house,good,,1952-01-01
98000560,2014-08-16,959900.0,2.0,98075,house,regular,,2004-01-01
7431500280,2014-11-10,959750.0,1.0,98008,house,regular,,1957-01-01
7518506717,2014-09-17,959000.0,3.0,98117,house,regular,,2014-01-01
1224049095,2015-02-04,959000.0,1.0,98040,house,regular,,1959-01-01
3761700067,2015-03-06,959000.0,1.0,98034,house,good,,1979-01-01
5016003146,2014-07-10,958000.0,2.0,98112,house,regular,2011-01-01,1984-01-01
4458800060,2015-04-09,957500.0,2.0,98040,house,regular,,1968-01-01
1175001075,2014-09-16,957000.0,2.0,98107,house,regular,2008-01-01,1969-01-01
2225039130,2014-06-25,957000.0,2.0,98199,house,regular,,2005-01-01
9560500105,2015-04-24,957000.0,1.0,98005,house,regular,,1966-01-01
7203220360,2014-10-20,955990.0,2.0,98053,house,regular,,2014-01-01
2851200100,2014-07-01,955500.0,1.5,98119,house,regular,1993-01-01,1914-01-01
2125059124,2014-06-02,955000.0,2.0,98005,house,regular,,1969-01-01
5451210150,2014-05-14,955000.0,2.0,98040,house,regular,,1972-01-01
2526069095,2014-06-05,955000.0,2.0,98019,house,regular,,2001-01-01
7203180370,2015-03-24,955000.0,2.0,98053,house,regular,,2012-01-01
4039701280,2015-04-08,954500.0,1.0,98008,house,regular,,1974-01-01
7974200948,2014-05-20,953007.0,2.0,98115,house,regular,,2008-01-01
2526059225,2015-01-23,952990.0,2.0,98052,house,regular,,2013-01-01
8712100790,2014-07-01,952500.0,2.0,98112,house,regular,,1910-01-01
1959700540,2014-11-04,952000.0,2.0,98102,house,regular,,1922-01-01
2424059127,2014-08-20,952000.0,1.0,98006,apartment,regular,,1980-01-01
2770605548,2014-12-18,952000.0,2.0,98119,house,regular,,2004-01-01
5036300575,2014-10-16,951250.0,1.0,98199,house,regular,,1953-01-01
1102001274,2015-04-15,951000.0,1.0,98118,house,regular,,1961-01-01
7922800400,2014-08-27,951000.0,2.0,98008,house,regular,,1968-01-01
6666830320,2015-03-24,950968.0,2.0,98052,house,regular,,2013-01-01
3630200900,2014-06-30,950000.0,2.5,98029,house,regular,,2007-01-01
4139450360,2014-05-14,950000.0,2.0,98006,house,regular,,1995-01-01
526069024,2014-05-12,950000.0,1.5,98077,house,regular,,2003-01-01
9241900150,2014-08-27,950000.0,2.0,98199,house,regular,,2000-01-01
2493200155,2015-04-03,950000.0,2.0,98136,house,regular,,2013-01-01
9290850810,2014-06-13,950000.0,2.0,98053,house,regular,,1989-01-01
8725950170,2015-01-23,950000.0,2.0,98004,apartment,regular,,2007-01-01
3224500240,2014-06-17,950000.0,1.0,98006,house,good,,1978-01-01
7501000220,2014-06-20,950000.0,2.0,98033,house,regular,,1988-01-01
3860400100,2014-11-21,950000.0,1.0,98004,house,regular,,1969-01-01
722039049,2014-10-09,950000.0,2.0,98070,house,regular,,1999-01-01
7856640460,2014-12-18,950000.0,2.0,98006,house,regular,,1986-01-01
2327000110,2014-07-14,950000.0,2.0,98074,house,regular,,2003-01-01
8835800450,2015-05-04,950000.0,1.0,98045,house,regular,,2006-01-01
2524049056,2014-07-14,950000.0,2.5,98040,house,regular,,1988-01-01
1959701695,2014-11-24,950000.0,2.0,98102,house,regular,,1909-01-01
3629921000,2014-11-21,950000.0,2.0,98029,house,regular,,2006-01-01
3861400030,2014-11-24,950000.0,1.0,98004,house,regular,,1952-01-01
5119400075,2014-06-20,950000.0,1.0,98198,house,regular,,1962-01-01
624111000,2014-08-05,950000.0,2.0,98077,house,regular,,1986-01-01
2804600010,2015-03-31,950000.0,2.0,98112,house,regular,2000-01-01,1931-01-01
1338800430,2014-07-28,950000.0,2.0,98112,house,regular,,1921-01-01
1337800284,2014-08-27,950000.0,2.0,98112,house,regular,,1905-01-01
6819100310,2015-04-14,950000.0,1.5,98119,house,regular,,1919-01-01
2771600550,2014-11-12,950000.0,3.0,98199,house,regular,,1992-01-01
7135520610,2014-05-29,950000.0,2.0,98059,house,regular,,2000-01-01
2332700060,2014-08-06,950000.0,1.0,98005,house,regular,,1965-01-01
1563102435,2014-12-10,950000.0,1.0,98116,house,good,,1960-01-01
4473400195,2014-07-16,950000.0,2.0,98144,house,regular,2014-01-01,1926-01-01
3342100569,2014-08-13,950000.0,2.0,98056,house,regular,,2013-01-01
8562710550,2014-05-21,950000.0,2.0,98027,house,regular,,2006-01-01
724069070,2014-09-13,950000.0,1.0,98075,house,regular,,1962-01-01
2726059100,2014-09-09,950000.0,2.0,98034,house,bad,,1981-01-01
3293400010,2015-03-04,950000.0,2.0,98052,house,regular,,1992-01-01
3307700150,2015-04-13,950000.0,1.0,98040,house,regular,,1946-01-01
521049227,2014-12-01,950000.0,2.0,98003,house,regular,,2011-01-01
8651200040,2014-08-14,950000.0,2.0,98040,house,regular,,1964-01-01
3024059036,2014-05-30,950000.0,1.0,98040,house,regular,,1970-01-01
4219400465,2015-01-12,950000.0,1.5,98105,house,regular,,1926-01-01
7203160190,2014-10-29,950000.0,2.0,98053,house,regular,,2011-01-01
5015001452,2015-04-14,950000.0,3.0,98112,house,regular,,2013-01-01
3693900155,2014-09-05,950000.0,1.5,98117,house,regular,,1920-01-01
4178300130,2015-04-13,950000.0,2.0,98007,house,regular,,1980-01-01
662350050,2014-05-23,950000.0,2.0,98007,house,regular,,1999-01-01
7779200355,2015-04-22,950000.0,2.0,98146,house,regular,,1954-01-01
868000905,2014-07-08,950000.0,1.0,98177,house,regular,1998-01-01,1941-01-01
3025059089,2015-05-05,950000.0,1.0,98004,house,regular,,1950-01-01
293070310,2015-02-13,949990.0,2.0,98074,house,regular,,2014-01-01
7129303045,2015-04-17,949950.0,2.0,98118,house,regular,,1959-01-01
6790830060,2014-09-15,949950.0,2.0,98075,house,regular,,2012-01-01
824059140,2014-05-27,949880.0,2.0,98004,house,regular,,1978-01-01
293800680,2015-04-15,949000.0,2.0,98077,house,regular,,1991-01-01
3885804305,2014-09-11,949000.0,1.0,98033,house,regular,,1958-01-01
2225059118,2014-12-02,949000.0,1.0,98005,house,regular,,1973-01-01
3299610260,2015-04-21,948000.0,2.0,98075,house,regular,,2002-01-01
1923000370,2014-05-12,947500.0,1.5,98040,house,regular,,1968-01-01
7631200085,2014-05-12,947500.0,1.5,98166,house,good,,1917-01-01
2600140120,2014-08-12,946000.0,1.0,98006,house,regular,,1989-01-01
7856601110,2015-03-25,945800.0,1.0,98006,house,regular,,1973-01-01
98000740,2015-04-01,945000.0,2.0,98075,house,regular,,2003-01-01
148000375,2014-06-19,945000.0,2.0,98116,apartment,regular,,2004-01-01
1424200035,2014-05-23,945000.0,1.0,98004,house,regular,,1952-01-01
7779200105,2014-07-18,945000.0,1.0,98146,house,good,,1967-01-01
8825900410,2015-02-18,945000.0,1.5,98115,house,good,,1937-01-01
824059293,2014-10-28,943500.0,2.0,98004,house,regular,,1980-01-01
2937300040,2014-12-15,942990.0,2.0,98052,house,regular,,2014-01-01
9323600060,2014-07-15,942500.0,1.0,98006,house,regular,,1981-01-01
7852160250,2014-10-24,942500.0,2.0,98065,house,regular,,2006-01-01
1454100650,2014-08-04,942000.0,2.0,98125,house,regular,,1939-01-01
226039316,2014-06-03,941500.0,2.0,98177,house,regular,,1980-01-01
9550204590,2014-06-24,941000.0,1.5,98105,house,good,,1926-01-01
9542100085,2014-10-28,940000.0,1.0,98005,house,good,,1965-01-01
191100045,2014-07-03,940000.0,2.0,98040,house,good,,1968-01-01
5196420290,2015-03-17,940000.0,2.0,98052,house,regular,,1995-01-01
9201000030,2015-03-13,940000.0,2.0,98075,house,regular,,1964-01-01
3262300940,2015-02-10,940000.0,1.0,98039,house,regular,,1955-01-01
4232902595,2014-11-14,940000.0,2.0,98119,house,regular,,1925-01-01
9287802380,2014-05-22,940000.0,1.5,98107,house,regular,2000-01-01,1912-01-01
4232903295,2015-04-16,940000.0,1.5,98119,house,regular,,1912-01-01
7701950060,2014-07-29,940000.0,1.0,98005,house,regular,,1980-01-01
5315100806,2014-09-15,940000.0,1.0,98040,house,good,,1957-01-01
5318101695,2015-04-09,940000.0,2.5,98112,house,regular,,1980-01-01
7855800730,2015-02-10,940000.0,1.0,98006,house,regular,,1967-01-01
1338600175,2014-05-07,940000.0,1.0,98112,house,regular,,1963-01-01
925059137,2014-06-02,939000.0,2.0,98033,house,regular,,2014-01-01
2937300560,2014-12-12,939000.0,2.0,98052,house,regular,,2014-01-01
8651600110,2015-04-21,939000.0,2.0,98040,house,regular,,1970-01-01
7935000595,2014-10-08,939000.0,2.0,98136,house,regular,1993-01-01,1933-01-01
5451210100,2015-04-23,938000.0,1.0,98040,house,good,,1975-01-01
4139430310,2015-04-19,938000.0,2.0,98006,house,regular,,1992-01-01
8824900020,2015-03-27,937750.0,1.5,98115,house,good,,1917-01-01
225079036,2015-01-07,937500.0,2.0,98014,house,regular,,2003-01-01
7852160070,2015-01-05,937500.0,2.0,98065,house,regular,,2004-01-01
3585900090,2015-04-15,937500.0,1.0,98177,house,regular,,1956-01-01
2210500019,2015-03-24,937500.0,1.0,98039,house,regular,,1954-01-01
1794500383,2014-06-26,937000.0,2.0,98119,house,regular,,1915-01-01
6352600650,2015-04-02,936000.0,2.0,98074,house,regular,,2001-01-01
2998300146,2014-06-17,936000.0,1.0,98116,house,regular,,1952-01-01
424069271,2014-10-24,936000.0,2.0,98075,house,regular,,2001-01-01
1693600080,2014-10-30,935100.0,1.0,98005,house,regular,,1980-01-01
7785350010,2015-04-02,935000.0,1.0,98177,house,regular,,1981-01-01
4045500625,2014-08-22,935000.0,2.0,98014,house,regular,,1998-01-01
5101402618,2014-08-20,935000.0,2.0,98115,house,regular,,2008-01-01
5416300240,2015-02-02,935000.0,2.0,98010,house,regular,,2008-01-01
2225059240,2014-10-28,935000.0,1.0,98005,house,regular,,1975-01-01
